,_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latidude,Longitude
5372,670adfd11d6415c0d0a95ed4,Guitarra,instrumentos musicais,1006.18,54.1071625295,2022-09-25,Larissa Alves,SP,4,cartao_credito,3,-22.19,-48.79
5373,670adfd11d6415c0d0a95ed5,Bicicleta,esporte e lazer,352.71,19.0638723147,2022-09-25,Thiago Silva,SC,5,cupom,1,-27.45,-50.95
5374,670adfd11d6415c0d0a95ed6,Cadeira de escritório,moveis,580.24,28.4804734702,2022-09-25,Felipe Santos,GO,2,cartao_credito,1,-15.98,-49.86
5375,670adfd11d6415c0d0a95ed7,Tablet ABXY,eletronicos,1400.06,75.4373982293,2022-09-25,Felipe Santos,SP,3,cartao_debito,1,-22.19,-48.79
5376,670adfd11d6415c0d0a95ed8,TV Led UHD 4K,eletronicos,2942.49,154.2631793686,2022-09-25,Lucas Oliveira,SP,5,cartao_credito,6,-22.19,-48.79
5377,670adfd11d6415c0d0a95ed9,Impressora,eletronicos,483.66,23.3378790219,2022-09-25,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
5378,670adfd11d6415c0d0a95ee0,Secadora de roupas,eletrodomesticos,1216.96,65.4864710436,2021-10-25,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
5379,670adfd11d6415c0d0a95ee1,Micro-ondas,eletrodomesticos,646.73,34.7195527838,2021-10-25,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
5380,670adfd11d6415c0d0a95ee2,Tablet ABXY,eletronicos,1005.16,54.0528505981,2021-10-25,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
5381,670adfd11d6415c0d0a95ee3,Bola de vôlei,esporte e lazer,57.42,9.2993776441,2021-10-25,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
5382,670adfd11d6415c0d0a95ee4,Micro-ondas,eletrodomesticos,564.11,27.6215994958,2021-10-25,Bruno Rodrigues,BA,5,boleto,1,-13.29,-41.71
5383,670adfd11d6415c0d0a95ee5,Dinossauro Rex,brinquedos,24.44,0.0,2022-10-25,Pedro Gomes,RJ,5,cupom,1,-22.25,-42.66
5384,670adfd11d6415c0d0a95ee6,Secadora de roupas,eletrodomesticos,1088.7,58.2531256596,2022-10-25,Bruno Rodrigues,MG,5,cartao_credito,8,-18.1,-44.38
5385,670adfd11d6415c0d0a95ee7,Jogo de tabuleiro,brinquedos,260.81,14.8271957104,2022-10-25,Pedro Gomes,RS,4,cartao_credito,2,-30.17,-53.5
5386,670adfd11d6415c0d0a95ee8,Boneca bebê,brinquedos,74.92,1.5737036768,2022-10-25,Isabella Pereira,SC,5,boleto,1,-27.45,-50.95
5387,670adfd11d6415c0d0a95ee9,Lava louças,eletrodomesticos,1857.82,96.5077649938,2022-10-25,Beatriz Moraes,PR,4,boleto,1,-24.89,-51.55
5388,670adfd11d6415c0d0a95eea,Celular Plus X42,eletronicos,3205.55,175.1659326233,2022-10-25,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
5389,670adfd11d6415c0d0a95eeb,Tablet ABXY,eletronicos,1711.16,92.0025373149,2022-10-25,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
5390,670adfd11d6415c0d0a95eec,Cubo mágico 8x8,brinquedos,20.51,0.0,2022-10-25,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
5391,670adfd11d6415c0d0a95eed,Lavadora de roupas,eletrodomesticos,1870.07,99.8587274832,2022-10-25,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
5392,670adfd11d6415c0d0a95eee,Jogo de panelas,utilidades domesticas,106.27,6.1896623221,2022-10-25,Thiago Silva,SC,1,cartao_credito,1,-27.45,-50.95
5393,670adfd11d6415c0d0a95ef6,Carrinho controle remoto,brinquedos,92.79,5.4670533398,2021-11-25,Beatriz Moraes,SP,3,cartao_credito,6,-22.19,-48.79
5394,670adfd11d6415c0d0a95ef7,Celular ABXY,eletronicos,1609.42,85.9855500271,2021-11-25,Thiago Silva,BA,5,cartao_credito,1,-13.29,-41.71
5395,670adfd11d6415c0d0a95ef8,Bicicleta,esporte e lazer,422.58,20.0855527752,2021-11-25,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
5396,670adfd11d6415c0d0a95ef9,Fone de ouvido,eletronicos,173.87,6.8424934952,2021-11-25,João Souza,MG,5,cartao_credito,1,-18.1,-44.38
5397,670adfd11d6415c0d0a95efa,Mochila,esporte e lazer,135.37,4.7924843188,2021-11-25,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
5398,670adfd11d6415c0d0a95efb,Poltrona,moveis,302.7,13.7023034226,2021-11-25,Juliana Costa,DF,5,cartao_credito,1,-15.83,-47.86
5399,670adfd11d6415c0d0a95efc,Bateria,instrumentos musicais,876.03,44.2304011145,2022-11-25,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
5400,670adfd11d6415c0d0a95efd,Jogo de tabuleiro,brinquedos,189.77,10.387807504,2022-11-25,Bruno Rodrigues,SP,4,cartao_credito,3,-22.19,-48.79
5401,670adfd11d6415c0d0a95efe,Celular ABXY,eletronicos,1176.44,60.2263298599,2022-11-25,Camila Ribeiro,SP,3,cartao_credito,5,-22.19,-48.79
5402,670adfd11d6415c0d0a95eff,Modelagem preditiva,livros,106.81,3.2717502388,2022-11-25,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
5403,670adfd11d6415c0d0a95f00,Pandeiro,instrumentos musicais,79.77,13.8284560539,2022-11-25,Larissa Alves,RJ,4,cartao_credito,3,-22.25,-42.66
5404,670adfd11d6415c0d0a95f01,Cadeira de escritório,moveis,609.54,30.040610324,2022-11-25,Pedro Gomes,SC,5,boleto,1,-27.45,-50.95
5405,670adfd11d6415c0d0a95f02,Copo térmico,esporte e lazer,33.44,2.4675915495,2022-11-25,Beatriz Moraes,TO,1,boleto,1,-9.46,-48.26
5406,670adfd11d6415c0d0a95f03,Mesa de centro,moveis,243.75,13.5100587267,2022-11-25,Mariana Ferreira,RS,5,boleto,1,-30.17,-53.5
5407,670adfd11d6415c0d0a95f04,Bola de basquete,esporte e lazer,39.74,3.7688297983,2022-11-25,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
5408,670adfd11d6415c0d0a95f05,Ciência de dados com python,livros,63.46,0.0,2022-11-25,Felipe Santos,PB,5,cupom,1,-7.28,-36.72
5409,670adfd11d6415c0d0a95f0c,Fogão,eletrodomesticos,1339.29,71.6019401872,2021-12-25,Bianca Santos,MG,5,cartao_credito,10,-18.1,-44.38
5410,670adfd11d6415c0d0a95f0d,Celular Plus X42,eletronicos,2932.05,162.3647770966,2021-12-25,Rafael Costa,PE,5,cartao_credito,2,-8.38,-37.86
5411,670adfd11d6415c0d0a95f0e,Bola de vôlei,esporte e lazer,71.44,1.388404146,2021-12-25,Mariana Ferreira,SP,4,boleto,1,-22.19,-48.79
5412,670adfd11d6415c0d0a95f0f,Guitarra,instrumentos musicais,803.97,43.7488316658,2021-12-25,Bruno Rodrigues,SP,3,cartao_credito,4,-22.19,-48.79
5413,670adfd11d6415c0d0a95f10,Celular Plus X42,eletronicos,3178.5,169.5343396011,2021-12-25,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
5414,670adfd11d6415c0d0a95f11,Sofá retrátil,moveis,893.68,47.8688973585,2021-12-25,Mariana Ferreira,SP,4,boleto,1,-22.19,-48.79
5415,670adfd11d6415c0d0a95f12,Secadora de roupas,eletrodomesticos,1736.83,93.3693875892,2021-12-25,João Souza,SP,1,cartao_credito,3,-22.19,-48.79
5416,670adfd11d6415c0d0a95f13,Guarda roupas,moveis,631.21,34.4984487405,2021-12-25,Isabella Pereira,SP,1,cartao_credito,1,-22.19,-48.79
5417,670adfd11d6415c0d0a95f14,Cadeira de escritório,moveis,576.09,28.2594984551,2021-12-25,Camila Ribeiro,RJ,1,cartao_credito,3,-22.25,-42.66
5418,670adfd11d6415c0d0a95f15,Blocos de montar,brinquedos,41.24,2.7270104586,2021-12-25,Isabella Pereira,SC,5,cartao_credito,6,-27.45,-50.95
5419,670adfd11d6415c0d0a95f16,Mesa de centro,moveis,163.71,9.000190903,2021-12-25,João Souza,RJ,5,boleto,1,-22.25,-42.66
5420,670adfd11d6415c0d0a95f17,Bicicleta,esporte e lazer,948.75,48.1025223434,2021-12-25,Bianca Santos,MT,4,cartao_credito,4,-12.64,-55.42
5421,670adfd11d6415c0d0a95f18,Pandeiro,instrumentos musicais,94.38,5.3085769756,2021-12-25,Bianca Santos,MG,1,cartao_credito,2,-18.1,-44.38
5422,670adfd11d6415c0d0a95f19,Lavadora de roupas,eletrodomesticos,1863.12,96.7899740493,2022-12-25,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
5423,670adfd11d6415c0d0a95f1a,Lava louças,eletrodomesticos,1389.84,74.5359033253,2022-12-25,Larissa Alves,BA,5,boleto,1,-13.29,-41.71
5424,670adfd11d6415c0d0a95f1b,Headset,eletronicos,186.45,21.4063559516,2022-12-25,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
5425,670adfd11d6415c0d0a95f1c,Poltrona,moveis,324.35,17.553787633,2022-12-25,Juliana Costa,SP,4,cartao_credito,5,-22.19,-48.79
5426,670adfd11d6415c0d0a95f1d,Jogo de copos,utilidades domesticas,36.32,5.0977470575,2022-12-25,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
5427,670adfd11d6415c0d0a95f1e,Bola de basquete,esporte e lazer,31.54,0.0,2022-12-25,Larissa Alves,MG,5,boleto,1,-18.1,-44.38
5428,670adfd11d6415c0d0a95f1f,Cama box,moveis,860.62,46.3565304327,2022-12-25,Camila Ribeiro,MG,1,cartao_credito,10,-18.1,-44.38
5429,670adfd11d6415c0d0a95f20,Poltrona,moveis,277.03,15.0341399906,2022-12-25,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
5430,670adfd11d6415c0d0a95f21,Panela de pressão,utilidades domesticas,88.66,2.3053173413,2022-12-25,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
5431,670adfd11d6415c0d0a95f22,Lavadora de roupas,eletrodomesticos,1722.83,92.0186404406,2022-12-25,Camila Ribeiro,PR,5,cartao_credito,3,-24.89,-51.55
5432,670adfd11d6415c0d0a95f23,Jogo de copos,utilidades domesticas,56.97,0.0,2022-12-25,Lucas Oliveira,PR,5,cartao_credito,1,-24.89,-51.55
5433,670adfd11d6415c0d0a95f27,Micro-ondas,eletrodomesticos,538.52,26.2590089808,2021-01-26,João Souza,DF,5,cartao_credito,1,-15.83,-47.86
5434,670adfd11d6415c0d0a95f28,Cubo mágico 8x8,brinquedos,19.84,1.9448354883,2021-01-26,Larissa Alves,SC,5,boleto,1,-27.45,-50.95
5435,670adfd11d6415c0d0a95f29,Iniciando em programação,livros,45.42,3.1054905089,2021-01-26,Bruno Rodrigues,RJ,4,cartao_credito,10,-22.25,-42.66
5436,670adfd11d6415c0d0a95f2a,Iniciando em programação,livros,82.27,4.9117345238,2021-01-26,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
5437,670adfd11d6415c0d0a95f2b,Lavadora de roupas,eletrodomesticos,1616.96,86.6293600567,2021-01-26,Bianca Santos,PA,1,cartao_credito,1,-3.79,-52.48
5438,670adfd11d6415c0d0a95f2c,Blocos de montar,brinquedos,46.3,0.0,2021-01-26,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
5439,670adfd11d6415c0d0a95f2d,Smartwatch,eletronicos,185.15,7.4431195604,2021-01-26,Larissa Alves,SP,4,cartao_credito,1,-22.19,-48.79
5440,670adfd11d6415c0d0a95f2e,Tablet ABXY,eletronicos,1556.73,83.1743151364,2021-01-26,Bruno Rodrigues,SP,1,cartao_credito,2,-22.19,-48.79
5441,670adfd11d6415c0d0a95f2f,Bola de vôlei,esporte e lazer,70.75,4.0503505642,2021-01-26,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
5442,670adfd11d6415c0d0a95f30,Cadeira de escritório,moveis,355.2,19.4395964045,2021-01-26,Pedro Gomes,SP,5,cartao_credito,6,-22.19,-48.79
5443,670adfd11d6415c0d0a95f31,Jogo de copos,utilidades domesticas,36.98,13.6151019528,2022-01-26,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
5444,670adfd11d6415c0d0a95f32,Kit banquetas,moveis,405.89,19.1968604854,2022-01-26,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
5445,670adfd11d6415c0d0a95f33,Poltrona,moveis,333.37,15.3353886548,2022-01-26,Juliana Costa,PR,5,cartao_credito,1,-24.89,-51.55
5446,670adfd11d6415c0d0a95f34,Lavadora de roupas,eletrodomesticos,1601.54,85.8082914463,2022-01-26,Thiago Silva,SP,2,cartao_credito,1,-22.19,-48.79
5447,670adfd11d6415c0d0a95f35,Bola de basquete,esporte e lazer,74.55,10.3491775887,2022-01-26,Thiago Silva,SP,2,cartao_credito,2,-22.19,-48.79
5448,670adfd11d6415c0d0a95f36,Cômoda,moveis,368.58,17.210215229,2022-01-26,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
5449,670adfd11d6415c0d0a95f37,Xadrez de madeira,brinquedos,49.42,0.0,2022-01-26,Mariana Ferreira,SP,5,cartao_credito,7,-22.19,-48.79
5450,670adfd11d6415c0d0a95f38,Cama king,moveis,742.28,37.1086159885,2022-01-26,Bruno Rodrigues,MG,3,boleto,1,-18.1,-44.38
5451,670adfd11d6415c0d0a95f39,Mesa de jantar,moveis,371.8,17.3816705419,2022-01-26,Lucas Oliveira,MG,5,cartao_credito,1,-18.1,-44.38
5452,670adfd11d6415c0d0a95f3a,Celular ABXY,eletronicos,1298.32,69.6627386544,2022-01-26,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
5453,670adfd11d6415c0d0a95f3b,Guarda roupas,moveis,631.8,41.4434589082,2023-01-26,Thiago Silva,SP,4,cartao_credito,3,-22.19,-48.79
5454,670adfd11d6415c0d0a95f3c,Faqueiro,utilidades domesticas,79.25,7.3836404068,2023-01-26,Camila Ribeiro,PR,5,cartao_credito,7,-24.89,-51.55
5455,670adfd11d6415c0d0a95f44,Cubo mágico 8x8,brinquedos,19.93,1.3499893547,2021-02-26,Camila Ribeiro,SC,5,boleto,1,-27.45,-50.95
5456,670adfd11d6415c0d0a95f45,Cômoda,moveis,348.66,18.8482219987,2021-02-26,Larissa Alves,RS,1,cartao_credito,5,-30.17,-53.5
5457,670adfd11d6415c0d0a95f46,Iniciando em programação,livros,89.81,5.3132168404,2021-02-26,Bruno Rodrigues,MG,5,cartao_credito,5,-18.1,-44.38
5458,670adfd11d6415c0d0a95f47,Lavadora de roupas,eletrodomesticos,1892.2,101.2850620237,2021-02-26,Thiago Silva,RJ,5,boleto,1,-22.25,-42.66
5459,670adfd11d6415c0d0a95f48,Bola de vôlei,esporte e lazer,72.62,4.1499224384,2021-02-26,Beatriz Moraes,RS,1,cartao_credito,12,-30.17,-53.5
5460,670adfd11d6415c0d0a95f49,Pandeiro,instrumentos musicais,45.87,3.8415548511,2021-02-26,Bruno Rodrigues,BA,5,cartao_credito,10,-13.29,-41.71
5461,670adfd11d6415c0d0a95f4a,Faqueiro,utilidades domesticas,41.68,2.7504391349,2021-02-26,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
5462,670adfd11d6415c0d0a95f4b,Jogo de tabuleiro,brinquedos,150.18,5.5810722643,2022-02-26,Larissa Alves,RJ,2,cartao_credito,2,-22.25,-42.66
5463,670adfd11d6415c0d0a95f4c,Blocos de montar,brinquedos,49.17,3.1444195663,2022-02-26,Juliana Costa,SP,5,cupom,1,-22.19,-48.79
5464,670adfd11d6415c0d0a95f4d,Geladeira,eletrodomesticos,3142.47,164.911512748,2022-02-26,Larissa Alves,RS,5,cartao_credito,3,-30.17,-53.5
5465,670adfd11d6415c0d0a95f4e,Celular ABXY,eletronicos,1324.47,71.4638907917,2022-02-26,Rafael Costa,PR,3,cartao_credito,2,-24.89,-51.55
5466,670adfd11d6415c0d0a95f4f,Fogão,eletrodomesticos,1204.02,61.6948818882,2022-02-26,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
5467,670adfd11d6415c0d0a95f50,Impressora,eletronicos,382.19,20.6335936269,2022-02-26,Lucas Oliveira,PR,5,cartao_credito,3,-24.89,-51.55
5468,670adfd11d6415c0d0a95f51,Lava louças,eletrodomesticos,1774.81,95.0343976802,2022-02-26,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
5469,670adfd11d6415c0d0a95f52,Guitarra,instrumentos musicais,1201.03,64.482338842,2022-02-26,Lucas Oliveira,SP,4,cupom,1,-22.19,-48.79
5470,670adfd11d6415c0d0a95f53,Cadeira de escritório,moveis,530.41,25.827175879,2022-02-26,Lucas Oliveira,SP,4,cartao_credito,3,-22.19,-48.79
5471,670adfd11d6415c0d0a95f54,Modelagem preditiva,livros,85.82,2.1540958852,2022-02-26,Lucas Oliveira,SP,2,cartao_credito,2,-22.19,-48.79
5472,670adfd11d6415c0d0a95f55,Mochila,esporte e lazer,138.68,15.1863024122,2023-02-26,Bianca Santos,MG,5,cartao_credito,6,-18.1,-44.38
5473,670adfd11d6415c0d0a95f56,Violão,instrumentos musicais,381.22,20.8299226615,2023-02-26,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
5474,670adfd11d6415c0d0a95f57,Headset,eletronicos,295.46,13.3167952034,2023-02-26,Camila Ribeiro,ES,5,cartao_credito,7,-19.19,-40.34
5475,670adfd11d6415c0d0a95f58,TV Led UHD 4K,eletronicos,2137.96,111.4243772196,2023-02-26,João Souza,MG,1,cartao_credito,4,-18.1,-44.38
5476,670adfd11d6415c0d0a95f59,Sofá retrátil,moveis,880.58,44.4726749263,2023-02-26,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
5477,670adfd11d6415c0d0a95f5a,Boneca bebê,brinquedos,79.86,1.8367438153,2023-02-26,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
5478,670adfd11d6415c0d0a95f5b,Jogo de panelas,utilidades domesticas,219.4,11.965515865,2023-02-26,Thiago Silva,CE,5,cartao_credito,1,-5.2,-39.53
5479,670adfd11d6415c0d0a95f5c,Pandeiro,instrumentos musicais,113.15,6.3080230078,2023-02-26,Beatriz Moraes,SC,5,cartao_credito,2,-27.45,-50.95
5480,670adfd11d6415c0d0a95f67,Faqueiro,utilidades domesticas,47.04,0.0,2021-03-26,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
5481,670adfd11d6415c0d0a95f68,Secadora de roupas,eletrodomesticos,1737.14,94.1502733338,2021-03-26,Lucas Oliveira,MG,4,cartao_credito,2,-18.1,-44.38
5482,670adfd11d6415c0d0a95f69,Jogo de copos,utilidades domesticas,30.26,2.2982661163,2021-03-26,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
5483,670adfd11d6415c0d0a95f6a,Jogo de panelas,utilidades domesticas,177.08,7.0134163383,2021-03-26,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
5484,670adfd11d6415c0d0a95f6b,Cadeira de escritório,moveis,496.55,24.0242327435,2021-03-26,Thiago Silva,SC,4,cartao_credito,5,-27.45,-50.95
5485,670adfd11d6415c0d0a95f6c,Smart TV,eletronicos,2469.53,131.783819969,2021-03-26,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
5486,670adfd11d6415c0d0a95f6d,Smartwatch,eletronicos,262.55,11.56443671,2021-03-26,Beatriz Moraes,PI,5,boleto,1,-6.6,-42.28
5487,670adfd11d6415c0d0a95f6e,Corda de pular,esporte e lazer,19.01,1.5433298354,2021-03-26,Bruno Rodrigues,MG,3,cartao_credito,5,-18.1,-44.38
5488,670adfd11d6415c0d0a95f6f,Celular Plus X42,eletronicos,3436.16,183.4914476331,2021-03-26,Felipe Santos,RS,5,cartao_credito,10,-30.17,-53.5
5489,670adfd11d6415c0d0a95f70,Guarda roupas,moveis,614.56,33.410483306,2022-03-26,Rafael Costa,MG,5,cartao_credito,4,-18.1,-44.38
5490,670adfd11d6415c0d0a95f71,Jogo de tabuleiro,brinquedos,320.35,14.6421128243,2022-03-26,João Souza,SP,4,cartao_credito,12,-22.19,-48.79
5491,670adfd11d6415c0d0a95f72,Jogo de tabuleiro,brinquedos,250.26,13.856696642,2022-03-26,Camila Ribeiro,SP,5,cartao_credito,6,-22.19,-48.79
5492,670adfd11d6415c0d0a95f73,Micro-ondas,eletrodomesticos,848.96,46.1444138177,2022-03-26,Thiago Silva,PR,5,cartao_debito,1,-24.89,-51.55
5493,670adfd11d6415c0d0a95f74,Bola de basquete,esporte e lazer,48.34,0.0,2022-03-26,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
5494,670adfd11d6415c0d0a95f75,Faqueiro,utilidades domesticas,70.8,1.3543260714,2022-03-26,João Souza,SP,2,cartao_credito,5,-22.19,-48.79
5495,670adfd11d6415c0d0a95f76,Boneca bebê,brinquedos,53.0,3.3531950797,2022-03-26,Camila Ribeiro,SP,1,cartao_credito,3,-22.19,-48.79
5496,670adfd11d6415c0d0a95f77,Blocos de montar,brinquedos,37.9,2.3011868902,2022-03-26,Mariana Ferreira,PA,5,cartao_credito,2,-3.79,-52.48
5497,670adfd11d6415c0d0a95f78,Lava louças,eletrodomesticos,1402.07,74.9391354162,2022-03-26,Lucas Oliveira,MS,5,cartao_credito,4,-20.51,-54.54
5498,670adfd11d6415c0d0a95f79,Micro-ondas,eletrodomesticos,426.9,25.8949570352,2022-03-26,Thiago Silva,CE,1,cartao_credito,5,-5.2,-39.53
5499,670adfd11d6415c0d0a95f7a,Celular Plus X42,eletronicos,2522.05,134.5747010642,2023-03-26,Rafael Costa,RS,5,boleto,1,-30.17,-53.5
5500,670adfd11d6415c0d0a95f7b,Fone de ouvido,eletronicos,181.19,10.5362375823,2023-03-26,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
5501,670adfd11d6415c0d0a95f7c,Jogo de panelas,utilidades domesticas,150.89,8.5655430871,2023-03-26,Camila Ribeiro,RJ,3,cartao_credito,1,-22.25,-42.66
5502,670adfd11d6415c0d0a95f7d,Sofá retrátil,moveis,902.46,45.6377191024,2023-03-26,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
5503,670adfd11d6415c0d0a95f7e,Blocos de montar,brinquedos,55.14,0.0,2023-03-26,Camila Ribeiro,SP,5,cartao_credito,2,-22.19,-48.79
5504,670adfd11d6415c0d0a95f7f,Celular ABXY,eletronicos,1139.44,63.8355684273,2023-03-26,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
5505,670adfd11d6415c0d0a95f80,Mochila,esporte e lazer,147.14,8.7231775185,2023-03-26,Bianca Santos,SP,4,cartao_credito,2,-22.19,-48.79
5506,670adfd11d6415c0d0a95f81,Fogão,eletrodomesticos,790.19,42.9636554645,2023-03-26,João Souza,BA,1,cartao_credito,3,-13.29,-41.71
5507,670adfd11d6415c0d0a95f88,Corda de pular,esporte e lazer,17.98,1.2405068176,2021-04-26,Lucas Oliveira,DF,3,cartao_credito,8,-15.83,-47.86
5508,670adfd11d6415c0d0a95f89,Pandeiro,instrumentos musicais,41.76,0.0,2021-04-26,Bianca Santos,BA,3,cartao_credito,4,-13.29,-41.71
5509,670adfd11d6415c0d0a95f8a,Violão,instrumentos musicais,541.57,29.3680777639,2021-04-26,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
5510,670adfd11d6415c0d0a95f8b,Bateria,instrumentos musicais,1432.66,77.1732501553,2021-04-26,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
5511,670adfd11d6415c0d0a95f8c,Modelagem preditiva,livros,87.34,2.2350313124,2021-04-26,Lucas Oliveira,SP,3,cartao_credito,8,-22.19,-48.79
5512,670adfd11d6415c0d0a95f8d,Xadrez de madeira,brinquedos,42.01,8.6165204821,2021-04-26,Rafael Costa,SP,4,cartao_credito,10,-22.19,-48.79
5513,670adfd11d6415c0d0a95f8e,Cama king,moveis,1249.85,64.135191513,2021-04-26,Thiago Silva,ES,5,cupom,1,-19.19,-40.34
5514,670adfd11d6415c0d0a95f8f,Modelagem preditiva,livros,87.66,5.5560464583,2022-04-26,Felipe Santos,MG,1,cartao_credito,3,-18.1,-44.38
5515,670adfd11d6415c0d0a95f90,Bicicleta,esporte e lazer,921.41,49.5934150519,2022-04-26,Felipe Santos,ES,5,boleto,1,-19.19,-40.34
5516,670adfd11d6415c0d0a95f91,Guitarra,instrumentos musicais,1115.61,59.691653107,2022-04-26,Thiago Silva,SP,3,cartao_credito,1,-22.19,-48.79
5517,670adfd11d6415c0d0a95f92,Pandeiro,instrumentos musicais,113.72,6.9436630593,2022-04-26,Isabella Pereira,DF,4,cartao_credito,10,-15.83,-47.86
5518,670adfd11d6415c0d0a95f93,Cômoda,moveis,352.69,19.3059464556,2022-04-26,Isabella Pereira,PB,5,boleto,1,-7.28,-36.72
5519,670adfd11d6415c0d0a95f94,Kit banquetas,moveis,309.94,17.3917877503,2022-04-26,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
5520,670adfd11d6415c0d0a95f95,Bicicleta,esporte e lazer,442.23,21.13185616,2022-04-26,Beatriz Moraes,SP,1,cartao_credito,3,-22.19,-48.79
5521,670adfd11d6415c0d0a95f96,Cama box,moveis,588.13,28.9005922339,2022-04-26,Larissa Alves,SP,5,cartao_debito,1,-22.19,-48.79
5522,670adfd11d6415c0d0a95f97,Dashboards com Power BI,livros,59.68,0.0,2022-04-26,Thiago Silva,SP,4,cartao_credito,2,-22.19,-48.79
5523,670adfd11d6415c0d0a95f98,Lava louças,eletrodomesticos,1811.78,96.7549603431,2022-04-26,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
5524,670adfd11d6415c0d0a95f99,Mochila,esporte e lazer,142.64,10.7589672041,2022-04-26,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
5525,670adfd11d6415c0d0a95f9a,Geladeira,eletrodomesticos,3134.63,167.1927431762,2022-04-26,Bianca Santos,MG,5,cartao_credito,3,-18.1,-44.38
5526,670adfd11d6415c0d0a95fa4,Lava louças,eletrodomesticos,1411.01,75.4208144245,2021-05-26,Felipe Santos,BA,5,cupom,1,-13.29,-41.71
5527,670adfd11d6415c0d0a95fa5,Fogão,eletrodomesticos,625.12,34.6848747332,2021-05-26,Pedro Gomes,RJ,5,cartao_credito,4,-22.25,-42.66
5528,670adfd11d6415c0d0a95fa6,Kit banquetas,moveis,340.0,15.6884162091,2022-05-26,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
5529,670adfd11d6415c0d0a95fa7,Bola de basquete,esporte e lazer,96.32,6.5278655771,2022-05-26,Beatriz Moraes,PB,5,cartao_credito,2,-7.28,-36.72
5530,670adfd11d6415c0d0a95fa8,Bola de basquete,esporte e lazer,93.59,2.5678250099,2022-05-26,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
5531,670adfd11d6415c0d0a95fa9,Celular Plus X42,eletronicos,2324.76,124.0696020921,2022-05-26,João Souza,SP,5,cartao_credito,5,-22.19,-48.79
5532,670adfd11d6415c0d0a95faa,Impressora,eletronicos,429.14,23.1335398824,2022-05-26,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
5533,670adfd11d6415c0d0a95fab,Bola de vôlei,esporte e lazer,78.54,1.7664577864,2022-05-26,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
5534,670adfd11d6415c0d0a95fac,Cama king,moveis,589.56,28.9767354319,2022-05-26,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
